sessionId;userId;itemId;timeframe;eventdate
167890;20346.0;7107;266120;2016-04-10
167890;20346.0;7250;37826;2016-04-10
167890;20346.0;178919;510647;2016-04-10
199512;20346.0;223200;106414;2016-05-11
199512;20346.0;7281;773744;2016-05-11
199512;20346.0;432515;841942;2016-05-11
199512;20346.0;375783;1164329;2016-05-11
203040;20346.0;11815;223588;2016-05-16
203040;20346.0;376727;42055;2016-05-16
205100;20346.0;3129;99763;2016-03-13
205100;20346.0;10821;66606;2016-03-13
205100;20346.0;3646;15671;2016-03-13
207743;20346.0;11816;168628;2016-04-15
207743;20346.0;11816;292120;2016-04-15
207743;20346.0;67167;264337;2016-04-15
207743;20346.0;7104;729573;2016-04-15
207743;20346.0;376727;36520;2016-04-15
207743;20346.0;376727;762837;2016-04-15
207743;20346.0;376727;312474;2016-04-15
212831;20346.0;75971;262957;2016-05-10
212831;20346.0;43546;612060;2016-05-10
212831;20346.0;258942;694182;2016-05-10
212831;20346.0;379322;296511;2016-05-10
212831;20346.0;36474;849490;2016-05-10
212831;20346.0;378705;637196;2016-05-10
212831;20346.0;181750;39434;2016-05-10
212831;20346.0;7247;483711;2016-05-10
212831;20346.0;376279;140453;2016-05-10
212831;20346.0;197654;433090;2016-05-10
212831;20346.0;58549;726522;2016-05-10
212831;20346.0;379568;582020;2016-05-10
212831;20346.0;379568;578363;2016-05-10
212831;20346.0;20484;225710;2016-05-10
212831;20346.0;378108;201309;2016-05-10
212831;20346.0;380081;110910;2016-05-10
212831;20346.0;375780;347236;2016-05-10
212831;20346.0;384529;364352;2016-05-10
212831;20346.0;387540;392133;2016-05-10
238735;20346.0;67466;23426;2016-05-07
238735;20346.0;90284;212221;2016-05-07
238735;20346.0;7271;104161;2016-05-07
238735;20346.0;14860;167370;2016-05-07
238735;20346.0;204989;241353;2016-05-07
238735;20346.0;173672;312666;2016-05-07
238735;20346.0;376623;436215;2016-05-07
238735;20346.0;380079;379104;2016-05-07
253413;20346.0;81827;405090;2016-05-06
253413;20346.0;8383;701113;2016-05-06
253413;20346.0;176612;817978;2016-05-06
253413;20346.0;14194;353918;2016-05-06
253413;20346.0;20313;274632;2016-05-06
253413;20346.0;47792;790129;2016-05-06
253413;20346.0;7360;156245;2016-05-06
253413;20346.0;375634;17807;2016-05-06
253413;20346.0;14860;471377;2016-05-06
253413;20346.0;126659;194482;2016-05-06
253413;20346.0;129045;128823;2016-05-06
253413;20346.0;379023;724153;2016-05-06
253413;20346.0;379857;619209;2016-05-06
253413;20346.0;375898;504508;2016-05-06
253413;20346.0;376542;553422;2016-05-06
253413;20346.0;378944;768285;2016-05-06
262206;20346.0;56241;14477;2016-04-24
304136;20346.0;39353;809008;2016-04-19
304136;20346.0;181107;78228;2016-04-19
304136;20346.0;192930;21080;2016-04-19
304136;20346.0;11857;360088;2016-04-19
304136;20346.0;160693;1071135;2016-04-19
304136;20346.0;90774;983249;2016-04-19
304136;20346.0;393642;627006;2016-04-19
329448;20346.0;7107;107620;2016-05-22
329448;20346.0;58581;15191;2016-05-22
329448;20346.0;178919;90694;2016-05-22
333083;20346.0;39360;324347;2016-05-06
333083;20346.0;68297;1192131;2016-05-06
333083;20346.0;14767;278979;2016-05-06
333083;20346.0;201973;469732;2016-05-06
333083;20346.0;380074;15547;2016-05-06
333083;20346.0;380074;381147;2016-05-06
333083;20346.0;379023;152173;2016-05-06
333083;20346.0;376973;624754;2016-05-06
333083;20346.0;376973;529047;2016-05-06
333083;20346.0;377656;440046;2016-05-06
335988;20346.0;50885;330828;2016-02-16
335988;20346.0;229078;131547;2016-02-16
335988;20346.0;229078;210005;2016-02-16
335988;20346.0;23135;235975;2016-02-16
335988;20346.0;53910;140457;2016-02-16
344642;20346.0;335778;371923;2016-04-23
344642;20346.0;192930;187176;2016-04-23
344642;20346.0;192930;409577;2016-04-23
344642;20346.0;106261;85789;2016-04-23
344642;20346.0;106261;130667;2016-04-23
344642;20346.0;67167;23356;2016-04-23
344642;20346.0;136611;103306;2016-04-23
400422;20346.0;11815;17298;2016-04-08
400422;20346.0;7107;1159518;2016-04-08
400422;20346.0;7107;277256;2016-04-08
400422;20346.0;178919;936276;2016-04-08
400422;20346.0;383437;76177;2016-04-08
400422;20346.0;376727;148542;2016-04-08
410852;20346.0;60058;172390;2016-05-22
410852;20346.0;177170;82812;2016-05-22
410852;20346.0;166337;281224;2016-05-22
410852;20346.0;47792;34430;2016-05-22
410852;20346.0;380074;65305;2016-05-22
426637;20346.0;171541;199014;2016-05-12
426637;20346.0;181750;144448;2016-05-12
426637;20346.0;161039;616338;2016-05-12
426637;20346.0;161039;627164;2016-05-12
426637;20346.0;204989;38556;2016-05-12
426637;20346.0;204989;119391;2016-05-12
426637;20346.0;20467;1107780;2016-05-12
426637;20346.0;20484;434339;2016-05-12
426637;20346.0;25916;939584;2016-05-12
426637;20346.0;380074;392603;2016-05-12
426637;20346.0;379857;318781;2016-05-12
426637;20346.0;386770;683695;2016-05-12
548204;20346.0;376727;14612;2016-04-12
